equipment_port_last,equipment_port_next,equipment_type,queue_id,process_time,allocate_rule,parcel_type,sorter_zone,dest_code,dest_type
i24_2,c13_11,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_3,c13_11,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_4,c13_11,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i19_1,c13_12,c,i19_c13,115.88 ,OD,Parcel,AS1,,A
i19_2,c13_12,c,i19_c13,115.88 ,OD,Parcel,AS1,,A
i19_3,c13_12,c,i19_c13,115.88 ,OD,Parcel,AS1,,A
i19_4,c13_12,c,i19_c13,115.88 ,OD,Parcel,AS1,,A
i20_1,c13_12,c,i20_c13,103.40 ,OD,Parcel,AS1,,A
i20_2,c13_12,c,i20_c13,103.40 ,OD,Parcel,AS1,,A
i21_1,c13_12,c,i21_c13,56.20 ,OD,Parcel,AS2,,A
i21_2,c13_12,c,i21_c13,56.20 ,OD,Parcel,AS2,,A
i24_1,c13_12,c,i24_c13,74.44 ,OD,Parcel,AS2,,A
i24_2,c13_12,c,i24_c13,74.44 ,OD,Parcel,AS2,,A
i24_3,c13_12,c,i24_c13,74.44 ,OD,Parcel,AS2,,A
i24_4,c13_12,c,i24_c13,74.44 ,OD,Parcel,AS2,,A
i19_1,c13_13,c,i19_c13,115.88 ,OD,Parcel,AS1,771,A
i19_2,c13_13,c,i19_c13,115.88 ,OD,Parcel,AS1,771,A
i19_3,c13_13,c,i19_c13,115.88 ,OD,Parcel,AS1,771,A
i19_4,c13_13,c,i19_c13,115.88 ,OD,Parcel,AS1,771,A
i20_1,c13_13,c,i20_c13,103.40 ,OD,Parcel,AS1,771,A
i20_2,c13_13,c,i20_c13,103.40 ,OD,Parcel,AS1,771,A
i21_1,c13_13,c,i21_c13,56.20 ,OD,Parcel,AS2,771,A
i21_2,c13_13,c,i21_c13,56.20 ,OD,Parcel,AS2,771,A
i24_1,c13_13,c,i24_c13,74.44 ,OD,Parcel,AS2,771,A
i24_2,c13_13,c,i24_c13,74.44 ,OD,Parcel,AS2,771,A
i24_3,c13_13,c,i24_c13,74.44 ,OD,Parcel,AS2,771,A
i24_4,c13_13,c,i24_c13,74.44 ,OD,Parcel,AS2,771,A
i19_1,c13_14,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_2,c13_14,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_3,c13_14,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_4,c13_14,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i20_1,c13_14,c,i20_c13,103.40 ,OD,Parcel,AS1,4310,A
i20_2,c13_14,c,i20_c13,103.40 ,OD,Parcel,AS1,4310,A
i21_1,c13_14,c,i21_c13,56.20 ,OD,Parcel,AS2,4310,A
i21_2,c13_14,c,i21_c13,56.20 ,OD,Parcel,AS2,4310,A
i24_1,c13_14,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_2,c13_14,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_3,c13_14,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_4,c13_14,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i19_1,c13_15,c,i19_c13,115.88 ,OD,Parcel,AS1,7710,A
i19_2,c13_15,c,i19_c13,115.88 ,OD,Parcel,AS1,7710,A
i19_3,c13_15,c,i19_c13,115.88 ,OD,Parcel,AS1,7710,A
i19_4,c13_15,c,i19_c13,115.88 ,OD,Parcel,AS1,7710,A
i20_1,c13_15,c,i20_c13,103.40 ,OD,Parcel,AS1,7710,A
i20_2,c13_15,c,i20_c13,103.40 ,OD,Parcel,AS1,7710,A
i21_1,c13_15,c,i21_c13,56.20 ,OD,Parcel,AS2,7710,A
i21_2,c13_15,c,i21_c13,56.20 ,OD,Parcel,AS2,7710,A
i24_1,c13_15,c,i24_c13,74.44 ,OD,Parcel,AS2,7710,A
i24_2,c13_15,c,i24_c13,74.44 ,OD,Parcel,AS2,7710,A
i24_3,c13_15,c,i24_c13,74.44 ,OD,Parcel,AS2,7710,A
i24_4,c13_15,c,i24_c13,74.44 ,OD,Parcel,AS2,7710,A
i19_1,c13_16,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_2,c13_16,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_3,c13_16,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i19_4,c13_16,c,i19_c13,115.88 ,OD,Parcel,AS1,4310,A
i20_1,c13_16,c,i20_c13,103.40 ,OD,Parcel,AS1,4310,A
i20_2,c13_16,c,i20_c13,103.40 ,OD,Parcel,AS1,4310,A
i21_1,c13_16,c,i21_c13,56.20 ,OD,Parcel,AS2,4310,A
i21_2,c13_16,c,i21_c13,56.20 ,OD,Parcel,AS2,4310,A
i24_1,c13_16,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_2,c13_16,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_3,c13_16,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i24_4,c13_16,c,i24_c13,74.44 ,OD,Parcel,AS2,4310,A
i19_1,c13_17,c,i19_c13,115.88 ,OD,Parcel,AS1,7700,A
i19_2,c13_17,c,i19_c13,115.88 ,OD,Parcel,AS1,7700,A
i19_3,c13_17,c,i19_c13,115.88 ,OD,Parcel,AS1,7700,A
i19_4,c13_17,c,i19_c13,115.88 ,OD,Parcel,AS1,7700,A
i20_1,c13_17,c,i20_c13,103.40 ,OD,Parcel,AS1,7700,A
i20_2,c13_17,c,i20_c13,103.40 ,OD,Parcel,AS1,7700,A
i21_1,c13_17,c,i21_c13,56.20 ,OD,Parcel,AS2,7700,A
i21_2,c13_17,c,i21_c13,56.20 ,OD,Parcel,AS2,7700,A
i24_1,c13_17,c,i24_c13,74.44 ,OD,Parcel,AS2,7700,A
i24_2,c13_17,c,i24_c13,74.44 ,OD,Parcel,AS2,7700,A
i24_3,c13_17,c,i24_c13,74.44 ,OD,Parcel,AS2,7700,A
i24_4,c13_17,c,i24_c13,74.44 ,OD,Parcel,AS2,7700,A
i19_1,c13_18,c,i19_c13,115.88 ,OD,Parcel,AS1,431H,A
i19_2,c13_18,c,i19_c13,115.88 ,OD,Parcel,AS1,431H,A
i19_3,c13_18,c,i19_c13,115.88 ,OD,Parcel,AS1,431H,A
i19_4,c13_18,c,i19_c13,115.88 ,OD,Parcel,AS1,431H,A
i20_1,c13_18,c,i20_c13,103.40 ,OD,Parcel,AS1,431H,A
i20_2,c13_18,c,i20_c13,103.40 ,OD,Parcel,AS1,431H,A
i21_1,c13_18,c,i21_c13,56.20 ,OD,Parcel,AS2,431H,A
i21_2,c13_18,c,i21_c13,56.20 ,OD,Parcel,AS2,431H,A
i24_1,c13_18,c,i24_c13,74.44 ,OD,Parcel,AS2,431H,A
i24_2,c13_18,c,i24_c13,74.44 ,OD,Parcel,AS2,431H,A
i24_3,c13_18,c,i24_c13,74.44 ,OD,Parcel,AS2,431H,A
i24_4,c13_18,c,i24_c13,74.44 ,OD,Parcel,AS2,431H,A
i19_1,c13_19,c,i19_c13,115.88 ,OD,Parcel,AS1,772,A
i19_2,c13_19,c,i19_c13,115.88 ,OD,Parcel,AS1,772,A
i19_3,c13_19,c,i19_c13,115.88 ,OD,Parcel,AS1,772,A
i19_4,c13_19,c,i19_c13,115.88 ,OD,Parcel,AS1,772,A
i20_1,c13_19,c,i20_c13,103.40 ,OD,Parcel,AS1,772,A
i20_2,c13_19,c,i20_c13,103.40 ,OD,Parcel,AS1,772,A
i21_1,c13_19,c,i21_c13,56.20 ,OD,Parcel,AS2,772,A
i21_2,c13_19,c,i21_c13,56.20 ,OD,Parcel,AS2,772,A
i24_1,c13_19,c,i24_c13,74.44 ,OD,Parcel,AS2,772,A
i24_2,c13_19,c,i24_c13,74.44 ,OD,Parcel,AS2,772,A
i24_3,c13_19,c,i24_c13,74.44 ,OD,Parcel,AS2,772,A
i24_4,c13_19,c,i24_c13,74.44 ,OD,Parcel,AS2,772,A
i19_1,c13_2,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_2,c13_2,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_3,c13_2,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_4,c13_2,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i20_1,c13_2,c,i20_c13,103.40 ,OD,Parcel,AS1,592,A
i20_2,c13_2,c,i20_c13,103.40 ,OD,Parcel,AS1,592,A
i21_1,c13_2,c,i21_c13,56.20 ,OD,Parcel,AS2,592,A
i21_2,c13_2,c,i21_c13,56.20 ,OD,Parcel,AS2,592,A
i24_1,c13_2,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_2,c13_2,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_3,c13_2,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_4,c13_2,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i19_1,c13_20,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_2,c13_20,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_3,c13_20,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_4,c13_20,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i20_1,c13_20,c,i20_c13,103.40 ,OD,Parcel,AS1,027,A
i20_2,c13_20,c,i20_c13,103.40 ,OD,Parcel,AS1,027,A
i21_1,c13_20,c,i21_c13,56.20 ,OD,Parcel,AS2,027,A
i21_2,c13_20,c,i21_c13,56.20 ,OD,Parcel,AS2,027,A
i24_1,c13_20,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_2,c13_20,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_3,c13_20,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_4,c13_20,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i19_1,c13_21,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_2,c13_21,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_3,c13_21,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_4,c13_21,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i20_1,c13_21,c,i20_c13,103.40 ,OD,Parcel,AS1,7311,A
i20_2,c13_21,c,i20_c13,103.40 ,OD,Parcel,AS1,7311,A
i21_1,c13_21,c,i21_c13,56.20 ,OD,Parcel,AS2,7311,A
i21_2,c13_21,c,i21_c13,56.20 ,OD,Parcel,AS2,7311,A
i24_1,c13_21,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_2,c13_21,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_3,c13_21,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_4,c13_21,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i19_1,c13_22,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_2,c13_22,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_3,c13_22,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i19_4,c13_22,c,i19_c13,115.88 ,OD,Parcel,AS1,027,A
i20_1,c13_22,c,i20_c13,103.40 ,OD,Parcel,AS1,027,A
i20_2,c13_22,c,i20_c13,103.40 ,OD,Parcel,AS1,027,A
i21_1,c13_22,c,i21_c13,56.20 ,OD,Parcel,AS2,027,A
i21_2,c13_22,c,i21_c13,56.20 ,OD,Parcel,AS2,027,A
i24_1,c13_22,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_2,c13_22,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_3,c13_22,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i24_4,c13_22,c,i24_c13,74.44 ,OD,Parcel,AS2,027,A
i19_1,c13_23,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_2,c13_23,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_3,c13_23,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i19_4,c13_23,c,i19_c13,115.88 ,OD,Parcel,AS1,7311,A
i20_1,c13_23,c,i20_c13,103.40 ,OD,Parcel,AS1,7311,A
i20_2,c13_23,c,i20_c13,103.40 ,OD,Parcel,AS1,7311,A
i21_1,c13_23,c,i21_c13,56.20 ,OD,Parcel,AS2,7311,A
i21_2,c13_23,c,i21_c13,56.20 ,OD,Parcel,AS2,7311,A
i24_1,c13_23,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_2,c13_23,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_3,c13_23,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i24_4,c13_23,c,i24_c13,74.44 ,OD,Parcel,AS2,7311,A
i19_1,c13_24,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日1,A
i19_2,c13_24,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日1,A
i19_3,c13_24,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日1,A
i19_4,c13_24,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日1,A
i20_1,c13_24,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉次日1,A
i20_2,c13_24,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉次日1,A
i21_1,c13_24,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉次日1,A
i21_2,c13_24,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉次日1,A
i24_1,c13_24,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日1,A
i24_2,c13_24,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日1,A
i24_3,c13_24,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日1,A
i24_4,c13_24,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日1,A
i19_1,c13_25,c,i19_c13,115.88 ,OD,Parcel,AS1,734,A
i19_2,c13_25,c,i19_c13,115.88 ,OD,Parcel,AS1,734,A
i19_3,c13_25,c,i19_c13,115.88 ,OD,Parcel,AS1,734,A
i19_4,c13_25,c,i19_c13,115.88 ,OD,Parcel,AS1,734,A
i20_1,c13_25,c,i20_c13,103.40 ,OD,Parcel,AS1,734,A
i20_2,c13_25,c,i20_c13,103.40 ,OD,Parcel,AS1,734,A
i21_1,c13_25,c,i21_c13,56.20 ,OD,Parcel,AS2,734,A
i21_2,c13_25,c,i21_c13,56.20 ,OD,Parcel,AS2,734,A
i24_1,c13_25,c,i24_c13,74.44 ,OD,Parcel,AS2,734,A
i24_2,c13_25,c,i24_c13,74.44 ,OD,Parcel,AS2,734,A
i24_3,c13_25,c,i24_c13,74.44 ,OD,Parcel,AS2,734,A
i24_4,c13_25,c,i24_c13,74.44 ,OD,Parcel,AS2,734,A
i19_1,c13_26,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日2,A
i19_2,c13_26,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日2,A
i19_3,c13_26,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日2,A
i19_4,c13_26,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉次日2,A
i20_1,c13_26,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉次日2,A
i20_2,c13_26,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉次日2,A
i21_1,c13_26,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉次日2,A
i21_2,c13_26,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉次日2,A
i24_1,c13_26,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日2,A
i24_2,c13_26,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日2,A
i24_3,c13_26,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日2,A
i24_4,c13_26,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉次日2,A
i19_1,c13_27,c,i19_c13,115.88 ,OD,Parcel,AS1,730,A
i19_2,c13_27,c,i19_c13,115.88 ,OD,Parcel,AS1,730,A
i19_3,c13_27,c,i19_c13,115.88 ,OD,Parcel,AS1,730,A
i19_4,c13_27,c,i19_c13,115.88 ,OD,Parcel,AS1,730,A
i20_1,c13_27,c,i20_c13,103.40 ,OD,Parcel,AS1,730,A
i20_2,c13_27,c,i20_c13,103.40 ,OD,Parcel,AS1,730,A
i21_1,c13_27,c,i21_c13,56.20 ,OD,Parcel,AS2,730,A
i21_2,c13_27,c,i21_c13,56.20 ,OD,Parcel,AS2,730,A
i24_1,c13_27,c,i24_c13,74.44 ,OD,Parcel,AS2,730,A
i24_2,c13_27,c,i24_c13,74.44 ,OD,Parcel,AS2,730,A
i24_3,c13_27,c,i24_c13,74.44 ,OD,Parcel,AS2,730,A
i24_4,c13_27,c,i24_c13,74.44 ,OD,Parcel,AS2,730,A
i19_1,c13_28,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉隔日,A
i19_2,c13_28,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉隔日,A
i19_3,c13_28,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉隔日,A
i19_4,c13_28,c,i19_c13,115.88 ,OD,Parcel,AS1,武汉隔日,A
i20_1,c13_28,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉隔日,A
i20_2,c13_28,c,i20_c13,103.40 ,OD,Parcel,AS1,武汉隔日,A
i21_1,c13_28,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉隔日,A
i21_2,c13_28,c,i21_c13,56.20 ,OD,Parcel,AS2,武汉隔日,A
i24_1,c13_28,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉隔日,A
i24_2,c13_28,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉隔日,A
i24_3,c13_28,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉隔日,A
i24_4,c13_28,c,i24_c13,74.44 ,OD,Parcel,AS2,武汉隔日,A
i19_1,c13_3,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_2,c13_3,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_3,c13_3,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_4,c13_3,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i20_1,c13_3,c,i20_c13,103.40 ,OD,Parcel,AS1,812H,A
i20_2,c13_3,c,i20_c13,103.40 ,OD,Parcel,AS1,812H,A
i21_1,c13_3,c,i21_c13,56.20 ,OD,Parcel,AS2,812H,A
i21_2,c13_3,c,i21_c13,56.20 ,OD,Parcel,AS2,812H,A
i24_1,c13_3,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_2,c13_3,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_3,c13_3,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_4,c13_3,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i19_1,c13_4,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_2,c13_4,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_3,c13_4,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i19_4,c13_4,c,i19_c13,115.88 ,OD,Parcel,AS1,592,A
i20_1,c13_4,c,i20_c13,103.40 ,OD,Parcel,AS1,592,A
i20_2,c13_4,c,i20_c13,103.40 ,OD,Parcel,AS1,592,A
i21_1,c13_4,c,i21_c13,56.20 ,OD,Parcel,AS2,592,A
i21_2,c13_4,c,i21_c13,56.20 ,OD,Parcel,AS2,592,A
i24_1,c13_4,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_2,c13_4,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_3,c13_4,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i24_4,c13_4,c,i24_c13,74.44 ,OD,Parcel,AS2,592,A
i19_1,c13_5,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_2,c13_5,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_3,c13_5,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i19_4,c13_5,c,i19_c13,115.88 ,OD,Parcel,AS1,812H,A
i20_1,c13_5,c,i20_c13,103.40 ,OD,Parcel,AS1,812H,A
i20_2,c13_5,c,i20_c13,103.40 ,OD,Parcel,AS1,812H,A
i21_1,c13_5,c,i21_c13,56.20 ,OD,Parcel,AS2,812H,A
i21_2,c13_5,c,i21_c13,56.20 ,OD,Parcel,AS2,812H,A
i24_1,c13_5,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_2,c13_5,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_3,c13_5,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i24_4,c13_5,c,i24_c13,74.44 ,OD,Parcel,AS2,812H,A
i19_1,c13_6,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_2,c13_6,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_3,c13_6,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_4,c13_6,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i20_1,c13_6,c,i20_c13,103.40 ,OD,Parcel,AS1,5940,A
i20_2,c13_6,c,i20_c13,103.40 ,OD,Parcel,AS1,5940,A
i21_1,c13_6,c,i21_c13,56.20 ,OD,Parcel,AS2,5940,A
i21_2,c13_6,c,i21_c13,56.20 ,OD,Parcel,AS2,5940,A
i24_1,c13_6,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_2,c13_6,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_3,c13_6,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_4,c13_6,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i19_1,c13_7,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_2,c13_7,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_3,c13_7,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_4,c13_7,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i20_1,c13_7,c,i20_c13,103.40 ,OD,Parcel,AS1,028,A
i20_2,c13_7,c,i20_c13,103.40 ,OD,Parcel,AS1,028,A
i21_1,c13_7,c,i21_c13,56.20 ,OD,Parcel,AS2,028,A
i21_2,c13_7,c,i21_c13,56.20 ,OD,Parcel,AS2,028,A
i24_1,c13_7,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_2,c13_7,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_3,c13_7,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_4,c13_7,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i19_1,c13_8,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_2,c13_8,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_3,c13_8,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i19_4,c13_8,c,i19_c13,115.88 ,OD,Parcel,AS1,5940,A
i20_1,c13_8,c,i20_c13,103.40 ,OD,Parcel,AS1,5940,A
i20_2,c13_8,c,i20_c13,103.40 ,OD,Parcel,AS1,5940,A
i21_1,c13_8,c,i21_c13,56.20 ,OD,Parcel,AS2,5940,A
i21_2,c13_8,c,i21_c13,56.20 ,OD,Parcel,AS2,5940,A
i24_1,c13_8,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_2,c13_8,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_3,c13_8,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i24_4,c13_8,c,i24_c13,74.44 ,OD,Parcel,AS2,5940,A
i19_1,c13_9,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_2,c13_9,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_3,c13_9,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i19_4,c13_9,c,i19_c13,115.88 ,OD,Parcel,AS1,028,A
i20_1,c13_9,c,i20_c13,103.40 ,OD,Parcel,AS1,028,A
i20_2,c13_9,c,i20_c13,103.40 ,OD,Parcel,AS1,028,A
i21_1,c13_9,c,i21_c13,56.20 ,OD,Parcel,AS2,028,A
i21_2,c13_9,c,i21_c13,56.20 ,OD,Parcel,AS2,028,A
i24_1,c13_9,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_2,c13_9,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_3,c13_9,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i24_4,c13_9,c,i24_c13,74.44 ,OD,Parcel,AS2,028,A
i19_1,c14_1,c,i19_c14,76.12 ,OD,Parcel,AS1,江门佛山,A
i19_2,c14_1,c,i19_c14,76.12 ,OD,Parcel,AS1,江门佛山,A
i19_3,c14_1,c,i19_c14,76.12 ,OD,Parcel,AS1,江门佛山,A
i19_4,c14_1,c,i19_c14,76.12 ,OD,Parcel,AS1,江门佛山,A
i20_1,c14_1,c,i20_c14,63.64 ,OD,Parcel,AS1,江门佛山,A
i20_2,c14_1,c,i20_c14,63.64 ,OD,Parcel,AS1,江门佛山,A
i21_1,c14_1,c,i21_c14,95.96 ,OD,Parcel,AS2,江门佛山,A
i21_2,c14_1,c,i21_c14,95.96 ,OD,Parcel,AS2,江门佛山,A
i24_1,c14_1,c,i24_c14,114.20 ,OD,Parcel,AS2,江门佛山,A
i24_2,c14_1,c,i24_c14,114.20 ,OD,Parcel,AS2,江门佛山,A
i24_3,c14_1,c,i24_c14,114.20 ,OD,Parcel,AS2,江门佛山,A
i24_4,c14_1,c,i24_c14,114.20 ,OD,Parcel,AS2,江门佛山,A
i19_1,c14_10,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_2,c14_10,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_3,c14_10,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_4,c14_10,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i20_1,c14_10,c,i20_c14,63.64 ,OD,Parcel,AS1,371,A
i20_2,c14_10,c,i20_c14,63.64 ,OD,Parcel,AS1,371,A
i21_1,c14_10,c,i21_c14,95.96 ,OD,Parcel,AS2,371,A
i21_2,c14_10,c,i21_c14,95.96 ,OD,Parcel,AS2,371,A
i24_1,c14_10,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_2,c14_10,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_3,c14_10,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_4,c14_10,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i19_1,c14_11,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_2,c14_11,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_3,c14_11,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_4,c14_11,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i20_1,c14_11,c,i20_c14,63.64 ,OD,Parcel,AS1,755,A
i20_2,c14_11,c,i20_c14,63.64 ,OD,Parcel,AS1,755,A
i21_1,c14_11,c,i21_c14,95.96 ,OD,Parcel,AS2,755,A
i21_2,c14_11,c,i21_c14,95.96 ,OD,Parcel,AS2,755,A
i24_1,c14_11,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_2,c14_11,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_3,c14_11,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_4,c14_11,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
